pathItemKey,pathItemTagName,pathItemOpNames,pathItemIsGet,pathItemIsPut,pathItemIsPost,pathItemIsDelete,pathItemIsOptions,pathItemIsHead,pathItemIsPatch,pathItemIsTrace,pathItemOpCount,pathItemOpParamNames,pathItemOpParamCount,pathItemKeyLs,pathItemKeyL1,pathItemKeyL2,pathItemKeyL3,pathItemKeyL4,pathItemKeyL5,pathItemKeyMoreLs,pathItemKeySummary,pathItemKeyDescription,pathItemKeyServers
"""/api/admin/ClientApplicationSupportArea/Update""","""ClientApplicationSupportArea""","""Put""",0,1,0,0,0,0,0,0,1,[],0,4,"""api""","""admin""","""ClientApplicationSupportArea""","""Update""","""""",0,"""""","""""",[]
"""/api/EmailTemplate/Update""","""EmailTemplate""","""Put""",0,1,0,0,0,0,0,0,1,[],0,3,"""api""","""EmailTemplate""","""Update""","""""","""""",0,"""""","""""",[]
"""/api/admin/PaymentBatch/FullDetails""","""PaymentBatch""","""Get""",1,0,0,0,0,0,0,0,1,"[""id""]",1,4,"""api""","""admin""","""PaymentBatch""","""FullDetails""","""""",0,"""""","""""",[]
"""/api/admin/CRMNoteAttachment/Add""","""CRMNoteAttachment""","""Post""",0,0,1,0,0,0,0,0,1,[],0,4,"""api""","""admin""","""CRMNoteAttachment""","""Add""","""""",0,"""""","""""",[]
"""/api/admin/CRMInvoiceNote/Delete""","""CRMInvoiceNote""","""Delete""",0,0,0,1,0,0,0,0,1,"[""id""]",1,4,"""api""","""admin""","""CRMInvoiceNote""","""Delete""","""""",0,"""""","""""",[]
"""/api/admin/AIOCRSettings""","""AIOCRSetting""","""GetPut""",1,1,0,0,0,0,0,0,2,[],0,3,"""api""","""admin""","""AIOCRSettings""","""""","""""",0,"""""","""""",[]
"""/api/admin/global_settings""","""GlobalSetting""","""Get""",1,0,0,0,0,0,0,0,1,[],0,3,"""api""","""admin""","""global_settings""","""""","""""",0,"""""","""""",[]
"""/api/admin/CRMNote/Update""","""CRMNote""","""Put""",0,1,0,0,0,0,0,0,1,[],0,4,"""api""","""admin""","""CRMNote""","""Update""","""""",0,"""""","""""",[]
"""/api/admin/mpg_tags/tag_to_invoice_remove_unto""","""MPGTag""","""Put""",0,1,0,0,0,0,0,0,1,[],0,4,"""api""","""admin""","""mpg_tags""","""tag_to_invoice_remove_unto""","""""",0,"""""","""""",[]
"""/api/admin/Vendor/Inactive/{id}""","""Vendor""","""Put""",0,1,0,0,0,0,0,0,1,"[""id""]",1,5,"""api""","""admin""","""Vendor""","""Inactive""","""{id}""",0,"""""","""""",[]
"""/api/admin/NDISSupportItem/UpdateNDISRegisteredExclusiveItem""","""NDISSupportItem""","""Put""",0,1,0,0,0,0,0,0,1,"[""id"",""isExclusiveItem""]",2,4,"""api""","""admin""","""NDISSupportItem""","""UpdateNDISRegisteredExclusiveItem""","""""",0,"""""","""""",[]
"""/api/admin/Vendor/ReleaseHold/{id}""","""Vendor""","""Put""",0,1,0,0,0,0,0,0,1,"[""id""]",1,5,"""api""","""admin""","""Vendor""","""ReleaseHold""","""{id}""",0,"""""","""""",[]
"""/api/admin/reconciliation/RemittanceUpload""","""Reconciliation""","""Post""",0,0,1,0,0,0,0,0,1,[],0,4,"""api""","""admin""","""reconciliation""","""RemittanceUpload""","""""",0,"""""","""""",[]
"""/api/admin/tags/Details""","""Tag""","""Get""",1,0,0,0,0,0,0,0,1,"[""tag_id""]",1,4,"""api""","""admin""","""tags""","""Details""","""""",0,"""""","""""",[]
"""/api/admin/ClientStatement/SendStatementEmail""","""AdminClientStatement""","""Get""",1,0,0,0,0,0,0,0,1,"[""id""]",1,4,"""api""","""admin""","""ClientStatement""","""SendStatementEmail""","""""",0,"""""","""""",[]
"""/api/admin/SupportCoordinator/Add""","""SupportCoordinator""","""Post""",0,0,1,0,0,0,0,0,1,[],0,4,"""api""","""admin""","""SupportCoordinator""","""Add""","""""",0,"""""","""""",[]
"""/api/admin/ClientPlan/ListAttachment""","""ClientPlan""","""Get""",1,0,0,0,0,0,0,0,1,"[""clientPlanid""]",1,4,"""api""","""admin""","""ClientPlan""","""ListAttachment""","""""",0,"""""","""""",[]
"""/api/admin/ClientApplication/Details""","""ClientApplication""","""Get""",1,0,0,0,0,0,0,0,1,"[""id""]",1,4,"""api""","""admin""","""ClientApplication""","""Details""","""""",0,"""""","""""",[]
"""/api/admin/PaymentBatch/AddSelectedInvoice""","""PaymentBatch""","""Post""",0,0,1,0,0,0,0,0,1,[],0,4,"""api""","""admin""","""PaymentBatch""","""AddSelectedInvoice""","""""",0,"""""","""""",[]
"""/api/admin/Invoice/LockInvoice""","""Invoice""","""Get""",1,0,0,0,0,0,0,0,1,"[""invoiceId"",""staffId""]",2,4,"""api""","""admin""","""Invoice""","""LockInvoice""","""""",0,"""""","""""",[]
"""/api/admin/ClientApplicationSupportArea/List""","""ClientApplicationSupportArea""","""Get""",1,0,0,0,0,0,0,0,1,"[""id"",""application_id"",""amount"",""management_type"",""ndis_support_area_id"",""is_deleted"",""created_time"",""created_by"",""updated_time"",""updated_by"",""Order_By"",""page"",""page_size"",""current_user_id"",""list_all""]",15,4,"""api""","""admin""","""ClientApplicationSupportArea""","""List""","""""",0,"""""","""""",[]
"""/api/admin/EmailTemplate/comm_email_template_details""","""EmailTemplate""","""Get""",1,0,0,0,0,0,0,0,1,"[""email_template_id""]",1,4,"""api""","""admin""","""EmailTemplate""","""comm_email_template_details""","""""",0,"""""","""""",[]
"""/api/admin/InvoiceQuickUpload/GetSCClientCount""","""InvoiceQuickUpload""","""Get""",1,0,0,0,0,0,0,0,1,"[""id""]",1,4,"""api""","""admin""","""InvoiceQuickUpload""","""GetSCClientCount""","""""",0,"""""","""""",[]
"""/api/admin/PreferenceCoordinatorEmail/List""","""PreferenceCoordinatorEmail""","""Get""",1,0,0,0,0,0,0,0,1,"[""id"",""client_id"",""support_coordinator_id"",""invoice_authorisation_request"",""standing_authority_applied"",""new_standing_authority_created"",""invoice_has_been_processed"",""is_deleted"",""created_time"",""created_by"",""updated_time"",""updated_by"",""Order_By"",""page"",""page_size"",""current_user_id"",""list_all""]",17,4,"""api""","""admin""","""PreferenceCoordinatorEmail""","""List""","""""",0,"""""","""""",[]
"""/api/admin/PaymentBatchCreditor/RemoveInvoiceFromCreatorForChecking""","""PaymentBatchCreditor""","""Delete""",0,0,0,1,0,0,0,0,1,"[""invoiceId"",""paymentBatchCreatorId"",""paymentBatchId"",""payment_batch_name""]",4,4,"""api""","""admin""","""PaymentBatchCreditor""","""RemoveInvoiceFromCreatorForChecking""","""""",0,"""""","""""",[]
"""/api/admin/Vendor/ABNCheck""","""Vendor""","""Post""",0,0,1,0,0,0,0,0,1,[],0,4,"""api""","""admin""","""Vendor""","""ABNCheck""","""""",0,"""""","""""",[]
"""/api/admin/PaymentBatch/AddARandomInvoice""","""PaymentBatch""","""Post""",0,0,1,0,0,0,0,0,1,[],0,4,"""api""","""admin""","""PaymentBatch""","""AddARandomInvoice""","""""",0,"""""","""""",[]
"""/api/vendor/InvoiceItem/Add""","""VendorInvoiceItem""","""Post""",0,0,1,0,0,0,0,0,1,[],0,4,"""api""","""vendor""","""InvoiceItem""","""Add""","""""",0,"""""","""""",[]
"""/api/vendor/remittance/CreateDownloadCode""","""VendorRemittance""","""Get""",1,0,0,0,0,0,0,0,1,"[""id""]",1,4,"""api""","""vendor""","""remittance""","""CreateDownloadCode""","""""",0,"""""","""""",[]
"""/api/admin/SupportCoordinatorJoinClient/BulkDelete""","""SupportCoordinatorJoinClient""","""Delete""",0,0,0,1,0,0,0,0,1,"[""ids""]",1,4,"""api""","""admin""","""SupportCoordinatorJoinClient""","""BulkDelete""","""""",0,"""""","""""",[]
"""/api/admin/vendoruser/UpdateDetails""","""VendorUser""","""Put""",0,1,0,0,0,0,0,0,1,[],0,4,"""api""","""admin""","""vendoruser""","""UpdateDetails""","""""",0,"""""","""""",[]
"""/api/admin/email/UpdateAttachmentIsInvoice""","""Email""","""Put""",0,1,0,0,0,0,0,0,1,"[""email_attachmentId"",""isInvoice""]",2,4,"""api""","""admin""","""email""","""UpdateAttachmentIsInvoice""","""""",0,"""""","""""",[]
"""/api/client/Account/MyProfile""","""ClientAccount""","""Get""",1,0,0,0,0,0,0,0,1,[],0,4,"""api""","""client""","""Account""","""MyProfile""","""""",0,"""""","""""",[]
"""/api/client/InvoiceItem/Delete""","""ClientInvoiceItem""","""Delete""",0,0,0,1,0,0,0,0,1,"[""id""]",1,4,"""api""","""client""","""InvoiceItem""","""Delete""","""""",0,"""""","""""",[]
"""/api/admin/AutomaticReport/DownFullClientListWithPlanDates""","""AutomaticReport""","""Get""",1,0,0,0,0,0,0,0,1,[],0,4,"""api""","""admin""","""AutomaticReport""","""DownFullClientListWithPlanDates""","""""",0,"""""","""""",[]
"""/api/admin/Invoice/ListInvoiceHistory""","""Invoice""","""Get""",1,0,0,0,0,0,0,0,1,"[""client_id"",""vendor_id""]",2,4,"""api""","""admin""","""Invoice""","""ListInvoiceHistory""","""""",0,"""""","""""",[]
"""/api/admin/remittance/Details""","""PaymentRemittance""","""Get""",1,0,0,0,0,0,0,0,1,"[""id""]",1,4,"""api""","""admin""","""remittance""","""Details""","""""",0,"""""","""""",[]
"""/api/admin/mpg_tags/tag_to_client""","""MPGTag""","""Put""",0,1,0,0,0,0,0,0,1,[],0,4,"""api""","""admin""","""mpg_tags""","""tag_to_client""","""""",0,"""""","""""",[]
"""/api/admin/Suspense/Apply""","""Suspense""","""Put""",0,1,0,0,0,0,0,0,1,[],0,4,"""api""","""admin""","""Suspense""","""Apply""","""""",0,"""""","""""",[]
"""/api/admin/Invoice/CreateBlankInvoiceByEmail""","""Invoice""","""Post""",0,0,1,0,0,0,0,0,1,[],0,4,"""api""","""admin""","""Invoice""","""CreateBlankInvoiceByEmail""","""""",0,"""""","""""",[]
"""/api/admin/PersonalCenter/UpdateAvatar""","""PersonalCenter""","""Put""",0,1,0,0,0,0,0,0,1,[],0,4,"""api""","""admin""","""PersonalCenter""","""UpdateAvatar""","""""",0,"""""","""""",[]
"""/api/admin/ClientApplication/ClientApplicationLogs""","""ClientApplication""","""Get""",1,0,0,0,0,0,0,0,1,"[""client_application_id""]",1,4,"""api""","""admin""","""ClientApplication""","""ClientApplicationLogs""","""""",0,"""""","""""",[]
"""/api/admin/ClientPlan/Upload""","""ClientPlan""","""Post""",0,0,1,0,0,0,0,0,1,[],0,4,"""api""","""admin""","""ClientPlan""","""Upload""","""""",0,"""""","""""",[]
"""/api/admin/ClientStatement/ClientStatement""","""AdminClientStatement""","""Get""",1,0,0,0,0,0,0,0,1,"[""id"",""client_id"",""is_deleted"",""status"",""Order_By"",""sendby_mailout"",""months"",""keyword_for_dropdown"",""staff_id"",""page"",""page_size"",""current_user_id"",""list_all""]",13,4,"""api""","""admin""","""ClientStatement""","""ClientStatement""","""""",0,"""""","""""",[]
"""/api/admin/ChartTemplate/check_duplicate""","""ChartTemplate""","""Get""",1,0,0,0,0,0,0,0,1,"[""name"",""id""]",2,4,"""api""","""admin""","""ChartTemplate""","""check_duplicate""","""""",0,"""""","""""",[]
"""/api/admin/InvoiceItem/WaitingCreatePayment""","""InvoiceItem""","""Get""",1,0,0,0,0,0,0,0,1,"[""payment_method"",""invoice_number"",""vendor_id"",""client_id"",""invoice_item_ids"",""page"",""page_size"",""current_user_id"",""list_all""]",9,4,"""api""","""admin""","""InvoiceItem""","""WaitingCreatePayment""","""""",0,"""""","""""",[]
"""/api/admin/reconciliation/PaymentList""","""Reconciliation""","""Get""",1,0,0,0,0,0,0,0,1,"[""start_date"",""end_date"",""reconciliationId"",""reconciliation_date"",""OnlyRetureInclude"",""months_cover""]",6,4,"""api""","""admin""","""reconciliation""","""PaymentList""","""""",0,"""""","""""",[]
"""/api/admin/ClientApplicationContact/Details""","""ClientApplicationContact""","""Get""",1,0,0,0,0,0,0,0,1,"[""id""]",1,4,"""api""","""admin""","""ClientApplicationContact""","""Details""","""""",0,"""""","""""",[]
"""/api/admin/email/Detail""","""Email""","""Get""",1,0,0,0,0,0,0,0,1,"[""id""]",1,4,"""api""","""admin""","""email""","""Detail""","""""",0,"""""","""""",[]
"""/api/admin/CRMNote/TransferReminder""","""CRMNote""","""Put""",0,1,0,0,0,0,0,0,1,[],0,4,"""api""","""admin""","""CRMNote""","""TransferReminder""","""""",0,"""""","""""",[]
"""/api/admin/reconciliation/UpdateFundFileRecord""","""Reconciliation""","""Put""",0,1,0,0,0,0,0,0,1,[],0,4,"""api""","""admin""","""reconciliation""","""UpdateFundFileRecord""","""""",0,"""""","""""",[]
"""/api/admin/InvoiceItem/ConfirmCancellationFA""","""InvoiceItem""","""Put""",0,1,0,0,0,0,0,0,1,"[""id""]",1,4,"""api""","""admin""","""InvoiceItem""","""ConfirmCancellationFA""","""""",0,"""""","""""",[]
"""/api/System/UpdateInvoiceDocumentSize""","""System""","""Post""",0,0,1,0,0,0,0,0,1,[],0,3,"""api""","""System""","""UpdateInvoiceDocumentSize""","""""","""""",0,"""""","""""",[]
"""/api/admin/reconciliation/TryToMatchList""","""Reconciliation""","""Get""",1,0,0,0,0,0,0,0,1,"[""fund_file_item_id"",""claim_item_result_id""]",2,4,"""api""","""admin""","""reconciliation""","""TryToMatchList""","""""",0,"""""","""""",[]
"""/api/admin/global_settings/Limit_DeleteItemFromGroup""","""GlobalSetting""","""Delete""",0,0,0,1,0,0,0,0,1,"[""id""]",1,4,"""api""","""admin""","""global_settings""","""Limit_DeleteItemFromGroup""","""""",0,"""""","""""",[]
"""/api/admin/HighRiskSupportItem/Details/{id}""","""HighRiskSupportItem""","""Get""",1,0,0,0,0,0,0,0,1,"[""id""]",1,5,"""api""","""admin""","""HighRiskSupportItem""","""Details""","""{id}""",0,"""""","""""",[]
"""/api/admin/Invoice/CheckClaimLimit""","""Invoice""","""Get""",1,0,0,0,0,0,0,0,1,"[""invoice_id""]",1,4,"""api""","""admin""","""Invoice""","""CheckClaimLimit""","""""",0,"""""","""""",[]
"""/api/admin/NDISSupportItem/Details""","""NDISSupportItem""","""Get""",1,0,0,0,0,0,0,0,1,"[""id""]",1,4,"""api""","""admin""","""NDISSupportItem""","""Details""","""""",0,"""""","""""",[]
"""/api/admin/email/RandomAllocatorTagsForEmails""","""Email""","""Put""",0,1,0,0,0,0,0,0,1,[],0,4,"""api""","""admin""","""email""","""RandomAllocatorTagsForEmails""","""""",0,"""""","""""",[]
"""/api/client/StandingAuthority/BulkDelete""","""ClientStandingAuthority""","""Delete""",0,0,0,1,0,0,0,0,1,"[""ids""]",1,4,"""api""","""client""","""StandingAuthority""","""BulkDelete""","""""",0,"""""","""""",[]
"""/api/admin/PaymentBatch/GetInvoiceDocumentDownloadUrlList""","""PaymentBatch""","""Get""",1,0,0,0,0,0,0,0,1,"[""id""]",1,4,"""api""","""admin""","""PaymentBatch""","""GetInvoiceDocumentDownloadUrlList""","""""",0,"""""","""""",[]
"""/api/admin/email/DownloadForwardEmail""","""Email""","""Get""",1,0,0,0,0,0,0,0,1,"[""id""]",1,4,"""api""","""admin""","""email""","""DownloadForwardEmail""","""""",0,"""""","""""",[]
"""/api/admin/CRMNoteReminder/Delete""","""CRMNoteReminder""","""Delete""",0,0,0,1,0,0,0,0,1,"[""id""]",1,4,"""api""","""admin""","""CRMNoteReminder""","""Delete""","""""",0,"""""","""""",[]
"""/api/admin/ClientStatement/DownloadOne""","""AdminClientStatement""","""Get""",1,0,0,0,0,0,0,0,1,"[""client_statement_id""]",1,4,"""api""","""admin""","""ClientStatement""","""DownloadOne""","""""",0,"""""","""""",[]
"""/api/admin/AdminFee/AddMonthlyFee""","""AdminFee""","""Post""",0,0,1,0,0,0,0,0,1,[],0,4,"""api""","""admin""","""AdminFee""","""AddMonthlyFee""","""""",0,"""""","""""",[]
"""/api/admin/emailforward/AttachmentList""","""EmailForward""","""Get""",1,0,0,0,0,0,0,0,1,"[""id""]",1,4,"""api""","""admin""","""emailforward""","""AttachmentList""","""""",0,"""""","""""",[]
"""/api/admin/EmailTemplate/comm_email_template_type""","""EmailTemplate""","""Get""",1,0,0,0,0,0,0,0,1,[],0,4,"""api""","""admin""","""EmailTemplate""","""comm_email_template_type""","""""",0,"""""","""""",[]
"""/api/admin/Refund/GetInvoiceItemList""","""Refund""","""Get""",1,0,0,0,0,0,0,0,1,"[""id""]",1,4,"""api""","""admin""","""Refund""","""GetInvoiceItemList""","""""",0,"""""","""""",[]
"""/api/admin/email/EmailNote""","""Email""","""Put""",0,1,0,0,0,0,0,0,1,[],0,4,"""api""","""admin""","""email""","""EmailNote""","""""",0,"""""","""""",[]
"""/api/admin/email/UpdateFIFOInvoiceCreationLog""","""Email""","""Put""",0,1,0,0,0,0,0,0,1,[],0,4,"""api""","""admin""","""email""","""UpdateFIFOInvoiceCreationLog""","""""",0,"""""","""""",[]
"""/api/EmailTemplate/All""","""EmailTemplate""","""Get""",1,0,0,0,0,0,0,0,1,[],0,3,"""api""","""EmailTemplate""","""All""","""""","""""",0,"""""","""""",[]
"""/api/admin/AIOCRSpecialRules/Add""","""AIOCRSpecialRules""","""Post""",0,0,1,0,0,0,0,0,1,[],0,4,"""api""","""admin""","""AIOCRSpecialRules""","""Add""","""""",0,"""""","""""",[]
"""/api/admin/Client/ClientLogs""","""Client""","""Get""",1,0,0,0,0,0,0,0,1,"[""clientId""]",1,4,"""api""","""admin""","""Client""","""ClientLogs""","""""",0,"""""","""""",[]
"""/api/client/statement/List""","""ClientStatement""","""Get""",1,0,0,0,0,0,0,0,1,"[""id"",""client_id"",""is_deleted"",""status"",""Order_By"",""sendby_mailout"",""months"",""keyword_for_dropdown"",""staff_id"",""page"",""page_size"",""current_user_id"",""list_all""]",13,4,"""api""","""client""","""statement""","""List""","""""",0,"""""","""""",[]
"""/api/admin/supportcoordinatoruser/UpdateAccount""","""SupportCoordinatorUser""","""Put""",0,1,0,0,0,0,0,0,1,[],0,4,"""api""","""admin""","""supportcoordinatoruser""","""UpdateAccount""","""""",0,"""""","""""",[]
"""/api/admin/Invoice/GetExceptionForSatNdisItemList""","""Invoice""","""Get""",1,0,0,0,0,0,0,0,1,[],0,4,"""api""","""admin""","""Invoice""","""GetExceptionForSatNdisItemList""","""""",0,"""""","""""",[]
"""/api/EmailTemplate/Add""","""EmailTemplate""","""Post""",0,0,1,0,0,0,0,0,1,[],0,3,"""api""","""EmailTemplate""","""Add""","""""","""""",0,"""""","""""",[]
"""/api/admin/ClientAttachment/Delete""","""ClientAttachment""","""Delete""",0,0,0,1,0,0,0,0,1,"[""id""]",1,4,"""api""","""admin""","""ClientAttachment""","""Delete""","""""",0,"""""","""""",[]
"""/api/admin/PreferenceCoordinatorEmail/AgentAdd""","""PreferenceCoordinatorEmail""","""Post""",0,0,1,0,0,0,0,0,1,[],0,4,"""api""","""admin""","""PreferenceCoordinatorEmail""","""AgentAdd""","""""",0,"""""","""""",[]
"""/api/vendor/Signin/ValidateCode""","""VendorSignin""","""Post""",0,0,1,0,0,0,0,0,1,[],0,4,"""api""","""vendor""","""Signin""","""ValidateCode""","""""",0,"""""","""""",[]
"""/api/admin/InvoiceItem/CancelInvoiceItemDetails""","""InvoiceItem""","""Get""",1,0,0,0,0,0,0,0,1,"[""id""]",1,4,"""api""","""admin""","""InvoiceItem""","""CancelInvoiceItemDetails""","""""",0,"""""","""""",[]
"""/api/admin/PhoneCallHistory/BulkAppendNoteAndTag""","""PhoneCallHistory""","""Put""",0,1,0,0,0,0,0,0,1,[],0,4,"""api""","""admin""","""PhoneCallHistory""","""BulkAppendNoteAndTag""","""""",0,"""""","""""",[]
"""/api/admin/CRMNote/Add""","""CRMNote""","""Post""",0,0,1,0,0,0,0,0,1,[],0,4,"""api""","""admin""","""CRMNote""","""Add""","""""",0,"""""","""""",[]
"""/api/admin/clientuser/UpdateAccount""","""ClientUser""","""Put""",0,1,0,0,0,0,0,0,1,[],0,4,"""api""","""admin""","""clientuser""","""UpdateAccount""","""""",0,"""""","""""",[]
"""/api/admin/reconciliation/recentDetail""","""Reconciliation""","""Get""",1,0,0,0,0,0,0,0,1,[],0,4,"""api""","""admin""","""reconciliation""","""recentDetail""","""""",0,"""""","""""",[]
"""/api/client/StandingAuthority/List""","""ClientStandingAuthority""","""Get""",1,0,0,0,0,0,0,0,1,"[""onlyShowValid"",""id"",""status"",""client_id"",""vendor_id"",""authorised_time"",""authorised_by"",""start_date"",""end_date"",""is_deleted"",""created_time"",""created_by"",""updated_time"",""updated_by"",""order_by"",""order_desc"",""keyword"",""staff_id"",""current_staff_id"",""isAdmin"",""page"",""page_size"",""current_user_id"",""list_all""]",24,4,"""api""","""client""","""StandingAuthority""","""List""","""""",0,"""""","""""",[]
"""/api/admin/global_settings/HolidayList""","""GlobalSetting""","""Get""",1,0,0,0,0,0,0,0,1,"[""state_id"",""keyword"",""start_date"",""end_date"",""page"",""page_size"",""current_user_id"",""list_all""]",8,4,"""api""","""admin""","""global_settings""","""HolidayList""","""""",0,"""""","""""",[]
"""/api/admin/Vendor/SingleSendFinancialSummary""","""Vendor""","""Post""",0,0,1,0,0,0,0,0,1,"[""year"",""id""]",2,4,"""api""","""admin""","""Vendor""","""SingleSendFinancialSummary""","""""",0,"""""","""""",[]
"""/api/admin/permission/StandingAuthoritie""","""AdminPermission""","""Post""",0,0,1,0,0,0,0,0,1,[],0,4,"""api""","""admin""","""permission""","""StandingAuthoritie""","""""",0,"""""","""""",[]
"""/api/admin/PaymentBatch/Details""","""PaymentBatch""","""Get""",1,0,0,0,0,0,0,0,1,"[""id""]",1,4,"""api""","""admin""","""PaymentBatch""","""Details""","""""",0,"""""","""""",[]
"""/api/supportcoordinator/Account/UpdatePassword""","""SupportCoordinatorAccount""","""Put""",0,1,0,0,0,0,0,0,1,[],0,4,"""api""","""supportcoordinator""","""Account""","""UpdatePassword""","""""",0,"""""","""""",[]
"""/api/admin/MyAccount/Details""","""MyStaffAccount""","""Get""",1,0,0,0,0,0,0,0,1,[],0,4,"""api""","""admin""","""MyAccount""","""Details""","""""",0,"""""","""""",[]
"""/api/admin/email/List""","""Email""","""Get""",1,0,0,0,0,0,0,0,1,"[""ReceivedStartDate"",""ReceivedEndDate"",""Sender"",""Subject"",""Receipt"",""Body"",""Attachments"",""GlobalSearch"",""ConnectorId"",""IncludeTagIds"",""ExcludeTagIds"",""OtherConnectorNormalTagIds"",""HasAttachment"",""HasMultipleTag"",""EmailType"",""EmailStatus"",""EmailFolderId"",""EmailSourceTypeVal"",""staff_id"",""include60days"",""no_tag"",""aiocr_min_hundred_percent"",""aiocr_max_hundred_percent"",""IsSentItem"",""IsAutoReply"",""IsFIFO"",""order_by_data"",""page"",""page_size"",""current_user_id"",""list_all""]",31,4,"""api""","""admin""","""email""","""List""","""""",0,"""""","""""",[]
"""/api/admin/AutomaticReport/GetVendorChangesReport""","""AutomaticReport""","""Get""",1,0,0,0,0,0,0,0,1,"[""startDate"",""endDate"",""includeRembursementProfiles""]",3,4,"""api""","""admin""","""AutomaticReport""","""GetVendorChangesReport""","""""",0,"""""","""""",[]
"""/api/admin/ClientStatement/Download""","""AdminClientStatement""","""Get""",1,0,0,0,0,0,0,0,1,"[""code""]",1,4,"""api""","""admin""","""ClientStatement""","""Download""","""""",0,"""""","""""",[]
"""/api/admin/Staff/TransferCrmReminder""","""Staff""","""Put""",0,1,0,0,0,0,0,0,1,"[""from_staff_id"",""to_staff_id""]",2,4,"""api""","""admin""","""Staff""","""TransferCrmReminder""","""""",0,"""""","""""",[]
"""/api/admin/Merge/MergePdf""","""MergePdf""","""Post""",0,0,1,0,0,0,0,0,1,[],0,4,"""api""","""admin""","""Merge""","""MergePdf""","""""",0,"""""","""""",[]
"""/api/admin/StaffRoleDefine/BulkDelete""","""StaffRoleDefine""","""Delete""",0,0,0,1,0,0,0,0,1,"[""ids""]",1,4,"""api""","""admin""","""StaffRoleDefine""","""BulkDelete""","""""",0,"""""","""""",[]
"""/api/client/Account/UpdatePassword""","""ClientAccount""","""Put""",0,1,0,0,0,0,0,0,1,[],0,4,"""api""","""client""","""Account""","""UpdatePassword""","""""",0,"""""","""""",[]
"""/api/client/MyContact/BulkDelete""","""ClientMyContact""","""Delete""",0,0,0,1,0,0,0,0,1,"[""ids""]",1,4,"""api""","""client""","""MyContact""","""BulkDelete""","""""",0,"""""","""""",[]
"""/api/admin/AIOCRSpecialRules/Update""","""AIOCRSpecialRules""","""Put""",0,1,0,0,0,0,0,0,1,[],0,4,"""api""","""admin""","""AIOCRSpecialRules""","""Update""","""""",0,"""""","""""",[]
"""/api/admin/email/Move""","""Email""","""Put""",0,1,0,0,0,0,0,0,1,[],0,4,"""api""","""admin""","""email""","""Move""","""""",0,"""""","""""",[]
"""/api/admin/ClientContactRelationshipType/Add""","""ClientContactRelationshipType""","""Post""",0,0,1,0,0,0,0,0,1,[],0,4,"""api""","""admin""","""ClientContactRelationshipType""","""Add""","""""",0,"""""","""""",[]
"""/api/admin/reconciliation/tryToAutoMatchClaim""","""Reconciliation""","""Post""",0,0,1,0,0,0,0,0,1,[],0,4,"""api""","""admin""","""reconciliation""","""tryToAutoMatchClaim""","""""",0,"""""","""""",[]
"""/api/vendor/InvoiceItem/Delete""","""VendorInvoiceItem""","""Delete""",0,0,0,1,0,0,0,0,1,"[""id""]",1,4,"""api""","""vendor""","""InvoiceItem""","""Delete""","""""",0,"""""","""""",[]
"""/api/admin/ClientPlan/{client_plan_id}/funding_summary""","""ClientPlan""","""Post""",0,0,1,0,0,0,0,0,1,"[""client_plan_id""]",1,5,"""api""","""admin""","""ClientPlan""","""{client_plan_id}""","""funding_summary""",0,"""""","""""",[]
"""/api/admin/permission/CommunicationSmsTemplate""","""AdminPermission""","""Post""",0,0,1,0,0,0,0,0,1,[],0,4,"""api""","""admin""","""permission""","""CommunicationSmsTemplate""","""""",0,"""""","""""",[]
"""/api/admin/InvoiceQuickUpload/UpdateStatus""","""InvoiceQuickUpload""","""Put""",0,1,0,0,0,0,0,0,1,[],0,4,"""api""","""admin""","""InvoiceQuickUpload""","""UpdateStatus""","""""",0,"""""","""""",[]
"""/api/admin/Claim/UploadClaimResult""","""Claim""","""Post""",0,0,1,0,0,0,0,0,1,[],0,4,"""api""","""admin""","""Claim""","""UploadClaimResult""","""""",0,"""""","""""",[]
"""/api/admin/CRMClientNote/Add""","""CRMClientNote""","""Post""",0,0,1,0,0,0,0,0,1,[],0,4,"""api""","""admin""","""CRMClientNote""","""Add""","""""",0,"""""","""""",[]
"""/api/admin/InvoiceItem/ReSubmit""","""InvoiceItem""","""Delete""",0,0,0,1,0,0,0,0,1,"[""id"",""needCheckDuplicatedInvoice""]",2,4,"""api""","""admin""","""InvoiceItem""","""ReSubmit""","""""",0,"""""","""""",[]
"""/api/service/common/EmailStatus""","""Common""","""Get""",1,0,0,0,0,0,0,0,1,"[""email""]",1,4,"""api""","""service""","""common""","""EmailStatus""","""""",0,"""""","""""",[]
"""/api/admin/ClientApplication/DownloadNewServiceAgreement""","""ClientApplication""","""Get""",1,0,0,0,0,0,0,0,1,"[""client_application_id""]",1,4,"""api""","""admin""","""ClientApplication""","""DownloadNewServiceAgreement""","""""",0,"""""","""""",[]
"""/api/admin/CRMNote/BulkDelete""","""CRMNote""","""Delete""",0,0,0,1,0,0,0,0,1,"[""ids""]",1,4,"""api""","""admin""","""CRMNote""","""BulkDelete""","""""",0,"""""","""""",[]
"""/api/admin/ClaimItem/CancelClaimRecord""","""ClaimItem""","""Get""",1,0,0,0,0,0,0,0,1,"[""invoiceItemId""]",1,4,"""api""","""admin""","""ClaimItem""","""CancelClaimRecord""","""""",0,"""""","""""",[]
